DATATIME,TEMP_METRIC,DEWPOINT_METRIC,HEATINDEX_METRIC,WINDCHILL_METRIC,FEELSLIKE_METRIC,ICON,CONDITION,POP,PRECIP_TYPE,QPF_METRIC,SNOW_METRIC,HUMIDITY,WSPD_METRIC,WDIR_DEGREES,WDIR_DIR,SKY,VIS,MSLP_METRIC,UVI,WX,AMOUNT_RAIN
2019-09-05 23:55:00.000,24,23,27,24,27,4,Thunderstorms,68,rain,0.7175,0,95.5833333333333,12.4166666666667,268,W,92.4166666666667,2.6,1001.32833333333,0,Thunderstorms,0.7175
2019-09-06 00:00:00.000,25,24,28,25,28,4,Thunderstorms,70,rain,0.625,0,96.5,8.5,284.5,WNW,94.5,2.6,1001.31,0,Thunderstorms,0.625
2019-09-06 00:05:00.000,25,24,28,25,28,4,Thunderstorms,70.3333333333333,rain,0.6125,0,96.5833333333333,8.58333333333333,284.583333333333,WNW,94.5833333333333,2.6,1001.27833333333,0,Thunderstorms,0.6125
2019-09-06 00:10:00.000,25,24,28,25,28,4,Thunderstorms,70.6666666666667,rain,0.6,0,96.6666666666667,8.66666666666667,284.666666666667,WNW,94.6666666666667,2.6,1001.24666666667,0,Thunderstorms,0.6
2019-09-06 00:15:00.000,25,24,28,25,28,4,Thunderstorms,71,rain,0.5875,0,96.75,8.75,284.75,WNW,94.75,2.6,1001.215,0,Thunderstorms,0.5875
2019-09-06 00:20:00.000,25,24,28,25,28,4,Thunderstorms,71.3333333333333,rain,0.575,0,96.8333333333333,8.83333333333333,284.833333333333,WNW,94.8333333333333,2.6,1001.18333333333,0,Thunderstorms,0.575
2019-09-06 00:25:00.000,25,24,28,25,28,4,Thunderstorms,71.6666666666667,rain,0.5625,0,96.9166666666667,8.91666666666667,284.916666666667,WNW,94.9166666666667,2.6,1001.15166666667,0,Thunderstorms,0.5625
2019-09-06 00:30:00.000,25,24,28,25,28,4,Thunderstorms,72,rain,0.55,0,97,9,285,WNW,95,2.6,1001.12,0,Thunderstorms,0.55
2019-09-06 00:35:00.000,24.9166666666667,24,27.9166666666667,24.9166666666667,27.9166666666667,4,Thunderstorms,71.8333333333333,rain,0.548333333333333,0,97,8.91666666666667,284.666666666667,WNW,95,2.6,1001.085,0,Thunderstorms,0.548333333333333
2019-09-06 00:40:00.000,24.8333333333333,24,27.8333333333333,24.8333333333333,27.8333333333333,4,Thunderstorms,71.6666666666667,rain,0.546666666666667,0,97,8.83333333333333,284.333333333333,WNW,95,2.6,1001.05,0,Thunderstorms,0.546666666666667
2019-09-06 00:45:00.000,24.75,24,27.75,24.75,27.75,4,Thunderstorms,71.5,rain,0.545,0,97,8.75,284,WNW,95,2.6,1001.015,0,Thunderstorms,0.545
2019-09-06 00:50:00.000,24.6666666666667,24,27.6666666666667,24.6666666666667,27.6666666666667,4,Thunderstorms,71.3333333333333,rain,0.543333333333333,0,97,8.66666666666667,283.666666666667,WNW,95,2.6,1000.98,0,Thunderstorms,0.543333333333333
2019-09-06 00:55:00.000,24.5833333333333,24,27.5833333333333,24.5833333333333,27.5833333333333,4,Thunderstorms,71.1666666666667,rain,0.541666666666667,0,97,8.58333333333333,283.333333333333,WNW,95,2.6,1000.945,0,Thunderstorms,0.541666666666667
2019-09-06 01:00:00.000,24.5,24,27.5,24.5,27.5,4,Thunderstorms,71,rain,0.54,0,97,8.5,283,WNW,95,2.6,1000.91,0,Thunderstorms,0.54
2019-09-06 01:05:00.000,24.4166666666667,24,27.4166666666667,24.4166666666667,27.4166666666667,4,Thunderstorms,70.8333333333333,rain,0.538333333333333,0,97,8.41666666666667,282.666666666667,WNW,95,2.6,1000.875,0,Thunderstorms,0.538333333333333
2019-09-06 01:10:00.000,24.3333333333333,24,27.3333333333333,24.3333333333333,27.3333333333333,4,Thunderstorms,70.6666666666667,rain,0.536666666666667,0,97,8.33333333333333,282.333333333333,WNW,95,2.6,1000.84,0,Thunderstorms,0.536666666666667
2019-09-06 01:15:00.000,24.25,24,27.25,24.25,27.25,4,Thunderstorms,70.5,rain,0.535,0,97,8.25,282,WNW,95,2.6,1000.805,0,Thunderstorms,0.535
2019-09-06 01:20:00.000,24.1666666666667,24,27.1666666666667,24.1666666666667,27.1666666666667,4,Thunderstorms,70.3333333333333,rain,0.533333333333333,0,97,8.16666666666667,281.666666666667,WNW,95,2.6,1000.77,0,Thunderstorms,0.533333333333333
2019-09-06 01:25:00.000,24.0833333333333,24,27.0833333333333,24.0833333333333,27.0833333333333,4,Thunderstorms,70.1666666666667,rain,0.531666666666667,0,97,8.08333333333333,281.333333333333,WNW,95,2.6,1000.735,0,Thunderstorms,0.531666666666667
2019-09-06 01:30:00.000,24,24,27,24,27,4,Thunderstorms,70,rain,0.53,0,97,8,281,W,95,2.6,1000.7,0,Thunderstorms,0.53
2019-09-06 01:35:00.000,24,24,27,24,27,4,Thunderstorms,69.8333333333333,rain,0.519166666666667,0,97.0833333333333,8,280.333333333333,W,95,2.6,1000.67083333333,0,Thunderstorms,0.519166666666667
2019-09-06 01:40:00.000,24,24,27,24,27,4,Thunderstorms,69.6666666666667,rain,0.508333333333333,0,97.1666666666667,8,279.666666666667,W,95,2.6,1000.64166666667,0,Thunderstorms,0.508333333333333
2019-09-06 01:45:00.000,24,24,27,24,27,4,Thunderstorms,69.5,rain,0.4975,0,97.25,8,279,W,95,2.6,1000.6125,0,Thunderstorms,0.4975
2019-09-06 01:50:00.000,24,24,27,24,27,4,Thunderstorms,69.3333333333333,rain,0.486666666666667,0,97.3333333333333,8,278.333333333333,W,95,2.6,1000.58333333333,0,Thunderstorms,0.486666666666667
2019-09-06 01:55:00.000,24,24,27,24,27,4,Thunderstorms,69.1666666666667,rain,0.475833333333333,0,97.4166666666667,8,277.666666666667,W,95,2.6,1000.55416666667,0,Thunderstorms,0.475833333333333
2019-09-06 02:00:00.000,24,24,27,24,27,4,Thunderstorms,69,rain,0.465,0,97.5,8,277,W,95,2.6,1000.525,0,Thunderstorms,0.465
2019-09-06 02:05:00.000,24,24,27,24,27,4,Thunderstorms,68.8333333333333,rain,0.454166666666667,0,97.5833333333333,8,276.333333333333,W,95,2.6,1000.49583333333,0,Thunderstorms,0.454166666666667
2019-09-06 02:10:00.000,24,24,27,24,27,4,Thunderstorms,68.6666666666667,rain,0.443333333333333,0,97.6666666666667,8,275.666666666667,W,95,2.6,1000.46666666667,0,Thunderstorms,0.443333333333333
2019-09-06 02:15:00.000,24,24,27,24,27,4,Thunderstorms,68.5,rain,0.4325,0,97.75,8,275,W,95,2.6,1000.4375,0,Thunderstorms,0.4325
2019-09-06 02:20:00.000,24,24,27,24,27,4,Thunderstorms,68.3333333333333,rain,0.421666666666667,0,97.8333333333333,8,274.333333333333,W,95,2.6,1000.40833333333,0,Thunderstorms,0.421666666666667
2019-09-06 02:25:00.000,24,24,27,24,27,4,Thunderstorms,68.1666666666667,rain,0.410833333333333,0,97.9166666666667,8,273.666666666667,W,95,2.6,1000.37916666667,0,Thunderstorms,0.410833333333333
2019-09-06 02:30:00.000,24,24,27,24,27,4,Thunderstorms,68,rain,0.4,0,98,8,273,W,95,2.6,1000.35,0,Thunderstorms,0.4
2019-09-06 02:35:00.000,24,24,27,24,27,4,Thunderstorms,67.4166666666667,rain,0.391666666666667,0,98,8.08333333333333,273.166666666667,W,95,2.6,1000.3375,0,Thunderstorms,0.391666666666667
2019-09-06 02:40:00.000,24,24,27,24,27,4,Thunderstorms,66.8333333333333,rain,0.383333333333333,0,98,8.16666666666667,273.333333333333,W,95,2.6,1000.325,0,Thunderstorms,0.383333333333333
2019-09-06 02:45:00.000,24,24,27,24,27,4,Thunderstorms,66.25,rain,0.375,0,98,8.25,273.5,W,95,2.6,1000.3125,0,Thunderstorms,0.375
2019-09-06 02:50:00.000,24,24,27,24,27,4,Thunderstorms,65.6666666666667,rain,0.366666666666667,0,98,8.33333333333333,273.666666666667,W,95,2.6,1000.3,0,Thunderstorms,0.366666666666667
2019-09-06 02:55:00.000,24,24,27,24,27,4,Thunderstorms,65.0833333333333,rain,0.358333333333333,0,98,8.41666666666667,273.833333333333,W,95,2.6,1000.2875,0,Thunderstorms,0.358333333333333
2019-09-06 03:00:00.000,24,24,27,24,27,4,Thunderstorms,64.5,rain,0.35,0,98,8.5,274,W,95,2.6,1000.275,0,Thunderstorms,0.35
2019-09-06 03:05:00.000,24,24,27,24,27,4,Thunderstorms,63.9166666666667,rain,0.341666666666667,0,98,8.58333333333333,274.166666666667,W,95,2.6,1000.2625,0,Thunderstorms,0.341666666666667
2019-09-06 03:10:00.000,24,24,27,24,27,4,Thunderstorms,63.3333333333333,rain,0.333333333333333,0,98,8.66666666666667,274.333333333333,W,95,2.6,1000.25,0,Thunderstorms,0.333333333333333
2019-09-06 03:15:00.000,24,24,27,24,27,4,Thunderstorms,62.75,rain,0.325,0,98,8.75,274.5,W,95,2.6,1000.2375,0,Thunderstorms,0.325
2019-09-06 03:20:00.000,24,24,27,24,27,4,Thunderstorms,62.1666666666667,rain,0.316666666666667,0,98,8.83333333333333,274.666666666667,W,95,2.6,1000.225,0,Thunderstorms,0.316666666666667
2019-09-06 03:25:00.000,24,24,27,24,27,4,Thunderstorms,61.5833333333333,rain,0.308333333333333,0,98,8.91666666666667,274.833333333333,W,95,2.6,1000.2125,0,Thunderstorms,0.308333333333333
2019-09-06 03:30:00.000,24,24,27,24,27,4,Thunderstorms,61,rain,0.3,0,98,9,275,W,95,2.6,1000.2,0,Thunderstorms,0.3
2019-09-06 03:35:00.000,24,24,27,24,27,7,Thunderstorms,60.5,rain,0.3,0,97.9166666666667,9,275.333333333333,W,95.0833333333333,2.6,1000.21,0,Thunderstorms,0.3
2019-09-06 03:40:00.000,24,24,27,24,27,11,Thunderstorms,60,rain,0.3,0,97.8333333333333,9,275.666666666667,W,95.1666666666667,2.6,1000.22,0,Thunderstorms,0.3
2019-09-06 03:45:00.000,24,24,27,24,27,14,Thunderstorms,59.5,rain,0.3,0,97.75,9,276,W,95.25,2.6,1000.23,0,Thunderstorms,0.3
2019-09-06 03:50:00.000,24,24,27,24,27,18,Thunderstorms,59,rain,0.3,0,97.6666666666667,9,276.333333333333,W,95.3333333333333,2.6,1000.24,0,Thunderstorms,0.3
2019-09-06 03:55:00.000,24,24,27,24,27,21,Thunderstorms,58.5,rain,0.3,0,97.5833333333333,9,276.666666666667,W,95.4166666666667,2.6,1000.25,0,Thunderstorms,0.3
2019-09-06 04:00:00.000,24,24,27,24,27,25,Thunderstorms,58,rain,0.3,0,97.5,9,277,W,95.5,2.6,1000.26,0,Thunderstorms,0.3
2019-09-06 04:05:00.000,24,24,27,24,27,29,Thunderstorms,57.5,rain,0.3,0,97.4166666666667,9,277.333333333333,W,95.5833333333333,2.6,1000.27,0,Thunderstorms,0.3
2019-09-06 04:10:00.000,24,24,27,24,27,32,Thunderstorms,57,rain,0.3,0,97.3333333333333,9,277.666666666667,W,95.6666666666667,2.6,1000.28,0,Thunderstorms,0.3
2019-09-06 04:15:00.000,24,24,27,24,27,36,Thunderstorms,56.5,rain,0.3,0,97.25,9,278,W,95.75,2.6,1000.29,0,Thunderstorms,0.3
2019-09-06 04:20:00.000,24,24,27,24,27,39,Thunderstorms,56,rain,0.3,0,97.1666666666667,9,278.333333333333,W,95.8333333333333,2.6,1000.3,0,Thunderstorms,0.3
2019-09-06 04:25:00.000,24,24,27,24,27,43,Thunderstorms,55.5,rain,0.3,0,97.0833333333333,9,278.666666666667,W,95.9166666666667,2.6,1000.31,0,Thunderstorms,0.3
2019-09-06 04:30:00.000,24,24,27,24,27,47,Scattered Thunderstorms,55,rain,0.3,0,97,9,279,W,96,2.6,1000.32,0,Scattered Thunderstorms,0.3
2019-09-06 04:35:00.000,24,24,27,24,27,47,Scattered Thunderstorms,54,rain,0.291666666666667,0,97,8.91666666666667,279,W,95.9166666666667,2.6,1000.34333333333,0,Scattered Thunderstorms,0.291666666666667
2019-09-06 04:40:00.000,24,24,27,24,27,47,Scattered Thunderstorms,53,rain,0.283333333333333,0,97,8.83333333333333,279,W,95.8333333333333,2.6,1000.36666666667,0,Scattered Thunderstorms,0.283333333333333
2019-09-06 04:45:00.000,24,24,27,24,27,47,Scattered Thunderstorms,52,rain,0.275,0,97,8.75,279,W,95.75,2.6,1000.39,0,Scattered Thunderstorms,0.275
2019-09-06 04:50:00.000,24,24,27,24,27,47,Scattered Thunderstorms,51,rain,0.266666666666667,0,97,8.66666666666667,279,W,95.6666666666667,2.6,1000.41333333333,0,Scattered Thunderstorms,0.266666666666667
2019-09-06 04:55:00.000,24,24,27,24,27,47,Scattered Thunderstorms,50,rain,0.258333333333333,0,97,8.58333333333333,279,W,95.5833333333333,2.6,1000.43666666667,0,Scattered Thunderstorms,0.258333333333333
2019-09-06 05:00:00.000,24,24,27,24,27,47,Scattered Thunderstorms,49,rain,0.25,0,97,8.5,279,W,95.5,2.6,1000.46,0,Scattered Thunderstorms,0.25
2019-09-06 05:05:00.000,24,24,27,24,27,47,Scattered Thunderstorms,48,rain,0.241666666666667,0,97,8.41666666666667,279,W,95.4166666666667,2.6,1000.48333333333,0,Scattered Thunderstorms,0.241666666666667
2019-09-06 05:10:00.000,24,24,27,24,27,47,Scattered Thunderstorms,47,rain,0.233333333333333,0,97,8.33333333333333,279,W,95.3333333333333,2.6,1000.50666666667,0,Scattered Thunderstorms,0.233333333333333
2019-09-06 05:15:00.000,24,24,27,24,27,47,Scattered Thunderstorms,46,rain,0.225,0,97,8.25,279,W,95.25,2.6,1000.53,0,Scattered Thunderstorms,0.225
2019-09-06 05:20:00.000,24,24,27,24,27,47,Scattered Thunderstorms,45,rain,0.216666666666667,0,97,8.16666666666667,279,W,95.1666666666667,2.6,1000.55333333333,0,Scattered Thunderstorms,0.216666666666667
2019-09-06 05:25:00.000,24,24,27,24,27,47,Scattered Thunderstorms,44,rain,0.208333333333333,0,97,8.08333333333333,279,W,95.0833333333333,2.6,1000.57666666667,0,Scattered Thunderstorms,0.208333333333333
2019-09-06 05:30:00.000,24,24,27,24,27,47,Scattered Thunderstorms,43,rain,0.2,0,97,8,279,W,95,2.6,1000.6,0,Scattered Thunderstorms,0.2
2019-09-06 05:35:00.000,24,24,27,24,27,46,Scattered Thunderstorms,42.8333333333333,rain,0.2,0,97,8.08333333333333,278.833333333333,W,94.9166666666667,2.6,1000.62666666667,0,Scattered Thunderstorms,0.2
2019-09-06 05:40:00.000,24,24,27,24,27,45,Scattered Thunderstorms,42.6666666666667,rain,0.2,0,97,8.16666666666667,278.666666666667,W,94.8333333333333,2.6,1000.65333333333,0,Scattered Thunderstorms,0.2
2019-09-06 05:45:00.000,24,24,27,24,27,44,Scattered Thunderstorms,42.5,rain,0.2,0,97,8.25,278.5,W,94.75,2.6,1000.68,0,Scattered Thunderstorms,0.2
2019-09-06 05:50:00.000,24,24,27,24,27,44,Scattered Thunderstorms,42.3333333333333,rain,0.2,0,97,8.33333333333333,278.333333333333,W,94.6666666666667,2.6,1000.70666666667,0,Scattered Thunderstorms,0.2
2019-09-06 05:55:00.000,24,24,27,24,27,43,Scattered Thunderstorms,42.1666666666667,rain,0.2,0,97,8.41666666666667,278.166666666667,W,94.5833333333333,2.6,1000.73333333333,0,Scattered Thunderstorms,0.2
2019-09-06 06:00:00.000,24,24,27,24,27,42,Scattered Thunderstorms,42,rain,0.2,0,97,8.5,278,W,94.5,2.6,1000.76,0,Scattered Thunderstorms,0.2
2019-09-06 06:05:00.000,24,24,27,24,27,41,Scattered Thunderstorms,41.8333333333333,rain,0.2,0,97,8.58333333333333,277.833333333333,W,94.4166666666667,2.6,1000.78666666667,0,Scattered Thunderstorms,0.2
2019-09-06 06:10:00.000,24,24,27,24,27,41,Scattered Thunderstorms,41.6666666666667,rain,0.2,0,97,8.66666666666667,277.666666666667,W,94.3333333333333,2.6,1000.81333333333,0,Scattered Thunderstorms,0.2
2019-09-06 06:15:00.000,24,24,27,24,27,40,Scattered Thunderstorms,41.5,rain,0.2,0,97,8.75,277.5,W,94.25,2.6,1000.84,0,Scattered Thunderstorms,0.2
2019-09-06 06:20:00.000,24,24,27,24,27,39,Scattered Thunderstorms,41.3333333333333,rain,0.2,0,97,8.83333333333333,277.333333333333,W,94.1666666666667,2.6,1000.86666666667,0,Scattered Thunderstorms,0.2
2019-09-06 06:25:00.000,24,24,27,24,27,38,Scattered Thunderstorms,41.1666666666667,rain,0.2,0,97,8.91666666666667,277.166666666667,W,94.0833333333333,2.6,1000.89333333333,0,Scattered Thunderstorms,0.2
2019-09-06 06:30:00.000,24,24,27,24,27,38,Scattered Thunderstorms,41,rain,0.2,0,97,9,277,W,94,2.6,1000.92,0,Scattered Thunderstorms,0.2
2019-09-06 06:35:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.9166666666667,rain,0.2,0,97,9.08333333333333,277.083333333333,W,93.8333333333333,2.625,1000.9725,0,Scattered Thunderstorms,0.2
2019-09-06 06:40:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.8333333333333,rain,0.2,0,97,9.16666666666667,277.166666666667,W,93.6666666666667,2.65,1001.025,0,Scattered Thunderstorms,0.2
2019-09-06 06:45:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.75,rain,0.2,0,97,9.25,277.25,W,93.5,2.675,1001.0775,0,Scattered Thunderstorms,0.2
2019-09-06 06:50:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.6666666666667,rain,0.2,0,97,9.33333333333333,277.333333333333,W,93.3333333333333,2.7,1001.13,0,Scattered Thunderstorms,0.2
2019-09-06 06:55:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.5833333333333,rain,0.2,0,97,9.41666666666667,277.416666666667,W,93.1666666666667,2.725,1001.1825,0,Scattered Thunderstorms,0.2
2019-09-06 07:00:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.5,rain,0.2,0,97,9.5,277.5,W,93,2.75,1001.235,0,Scattered Thunderstorms,0.2
2019-09-06 07:05:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.4166666666667,rain,0.2,0,97,9.58333333333333,277.583333333333,W,92.8333333333333,2.775,1001.2875,0,Scattered Thunderstorms,0.2
2019-09-06 07:10:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.3333333333333,rain,0.2,0,97,9.66666666666667,277.666666666667,W,92.6666666666667,2.8,1001.34,0,Scattered Thunderstorms,0.2
2019-09-06 07:15:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.25,rain,0.2,0,97,9.75,277.75,W,92.5,2.825,1001.3925,0,Scattered Thunderstorms,0.2
2019-09-06 07:20:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.1666666666667,rain,0.2,0,97,9.83333333333333,277.833333333333,W,92.3333333333333,2.85,1001.445,0,Scattered Thunderstorms,0.2
2019-09-06 07:25:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40.0833333333333,rain,0.2,0,97,9.91666666666667,277.916666666667,W,92.1666666666667,2.875,1001.4975,0,Scattered Thunderstorms,0.2
2019-09-06 07:30:00.000,24,24,27,24,27,38,Scattered Thunderstorms,40,rain,0.2,0,97,10,278,W,92,2.9,1001.55,0,Scattered Thunderstorms,0.2
2019-09-06 07:35:00.000,24.0833333333333,24,27.0833333333333,24.0833333333333,27.0833333333333,37,Scattered Thunderstorms,39.4166666666667,rain,0.191666666666667,0,96.75,10.0833333333333,277.666666666667,W,91.8333333333333,2.925,1001.59166666667,0.0833333333333333,Scattered Thunderstorms,0.191666666666667
2019-09-06 07:40:00.000,24.1666666666667,24,27.1666666666667,24.1666666666667,27.1666666666667,37,Scattered Thunderstorms,38.8333333333333,rain,0.183333333333333,0,96.5,10.1666666666667,277.333333333333,W,91.6666666666667,2.95,1001.63333333333,0.166666666666667,Scattered Thunderstorms,0.183333333333333
2019-09-06 07:45:00.000,24.25,24,27.25,24.25,27.25,37,Scattered Thunderstorms,38.25,rain,0.175,0,96.25,10.25,277,W,91.5,2.975,1001.675,0.25,Scattered Thunderstorms,0.175
2019-09-06 07:50:00.000,24.3333333333333,24,27.3333333333333,24.3333333333333,27.3333333333333,37,Scattered Thunderstorms,37.6666666666667,rain,0.166666666666667,0,96,10.3333333333333,276.666666666667,W,91.3333333333333,3,1001.71666666667,0.333333333333333,Scattered Thunderstorms,0.166666666666667
2019-09-06 07:55:00.000,24.4166666666667,24,27.4166666666667,24.4166666666667,27.4166666666667,37,Scattered Thunderstorms,37.0833333333333,rain,0.158333333333333,0,95.75,10.4166666666667,276.333333333333,W,91.1666666666667,3.025,1001.75833333333,0.416666666666667,Scattered Thunderstorms,0.158333333333333
2019-09-06 08:00:00.000,24.5,24,27.5,24.5,27.5,37,Scattered Thunderstorms,36.5,rain,0.15,0,95.5,10.5,276,W,91,3.05,1001.8,0.5,Scattered Thunderstorms,0.15
2019-09-06 08:05:00.000,24.5833333333333,24,27.5833333333333,24.5833333333333,27.5833333333333,37,Scattered Thunderstorms,35.9166666666667,rain,0.141666666666667,0,95.25,10.5833333333333,275.666666666667,W,90.8333333333333,3.075,1001.84166666667,0.583333333333333,Scattered Thunderstorms,0.141666666666667
2019-09-06 08:10:00.000,24.6666666666667,24,27.6666666666667,24.6666666666667,27.6666666666667,37,Scattered Thunderstorms,35.3333333333333,rain,0.133333333333333,0,95,10.6666666666667,275.333333333333,W,90.6666666666667,3.1,1001.88333333333,0.666666666666667,Scattered Thunderstorms,0.133333333333333
2019-09-06 08:15:00.000,24.75,24,27.75,24.75,27.75,37,Scattered Thunderstorms,34.75,rain,0.125,0,94.75,10.75,275,W,90.5,3.125,1001.925,0.75,Scattered Thunderstorms,0.125
2019-09-06 08:20:00.000,24.8333333333333,24,27.8333333333333,24.8333333333333,27.8333333333333,37,Scattered Thunderstorms,34.1666666666667,rain,0.116666666666667,0,94.5,10.8333333333333,274.666666666667,W,90.3333333333333,3.15,1001.96666666667,0.833333333333333,Scattered Thunderstorms,0.116666666666667
2019-09-06 08:25:00.000,24.9166666666667,24,27.9166666666667,24.9166666666667,27.9166666666667,37,Scattered Thunderstorms,33.5833333333333,rain,0.108333333333333,0,94.25,10.9166666666667,274.333333333333,W,90.1666666666667,3.175,1002.00833333333,0.916666666666667,Scattered Thunderstorms,0.108333333333333
2019-09-06 08:30:00.000,25,24,28,25,28,37,Isolated Thunderstorms,33,rain,0.1,0,94,11,274,W,90,3.2,1002.05,1,Isolated Thunderstorms,0.1
2019-09-06 08:35:00.000,25.0833333333333,24,28.0833333333333,25.0833333333333,28.0833333333333,37,Isolated Thunderstorms,33.6666666666667,rain,0.108333333333333,0,93.75,11.0833333333333,274.166666666667,W,89.8333333333333,3.25833333333333,1002.06416666667,1.08333333333333,Isolated Thunderstorms,0.108333333333333
2019-09-06 08:40:00.000,25.1666666666667,24,28.1666666666667,25.1666666666667,28.1666666666667,37,Isolated Thunderstorms,34.3333333333333,rain,0.116666666666667,0,93.5,11.1666666666667,274.333333333333,W,89.6666666666667,3.31666666666667,1002.07833333333,1.16666666666667,Isolated Thunderstorms,0.116666666666667
2019-09-06 08:45:00.000,25.25,24,28.25,25.25,28.25,37,Isolated Thunderstorms,35,rain,0.125,0,93.25,11.25,274.5,W,89.5,3.375,1002.0925,1.25,Isolated Thunderstorms,0.125
2019-09-06 08:50:00.000,25.3333333333333,24,28.3333333333333,25.3333333333333,28.3333333333333,37,Isolated Thunderstorms,35.6666666666667,rain,0.133333333333333,0,93,11.3333333333333,274.666666666667,W,89.3333333333333,3.43333333333333,1002.10666666667,1.33333333333333,Isolated Thunderstorms,0.133333333333333
2019-09-06 08:55:00.000,25.4166666666667,24,28.4166666666667,25.4166666666667,28.4166666666667,37,Isolated Thunderstorms,36.3333333333333,rain,0.141666666666667,0,92.75,11.4166666666667,274.833333333333,W,89.1666666666667,3.49166666666667,1002.12083333333,1.41666666666667,Isolated Thunderstorms,0.141666666666667
2019-09-06 09:00:00.000,25.5,24,28.5,25.5,28.5,37,Isolated Thunderstorms,37,rain,0.15,0,92.5,11.5,275,W,89,3.55,1002.135,1.5,Isolated Thunderstorms,0.15
2019-09-06 09:05:00.000,25.5833333333333,24,28.5833333333333,25.5833333333333,28.5833333333333,37,Isolated Thunderstorms,37.6666666666667,rain,0.158333333333333,0,92.25,11.5833333333333,275.166666666667,W,88.8333333333333,3.60833333333333,1002.14916666667,1.58333333333333,Isolated Thunderstorms,0.158333333333333
2019-09-06 09:10:00.000,25.6666666666667,24,28.6666666666667,25.6666666666667,28.6666666666667,37,Isolated Thunderstorms,38.3333333333333,rain,0.166666666666667,0,92,11.6666666666667,275.333333333333,W,88.6666666666667,3.66666666666667,1002.16333333333,1.66666666666667,Isolated Thunderstorms,0.166666666666667
2019-09-06 09:15:00.000,25.75,24,28.75,25.75,28.75,37,Isolated Thunderstorms,39,rain,0.175,0,91.75,11.75,275.5,W,88.5,3.725,1002.1775,1.75,Isolated Thunderstorms,0.175
2019-09-06 09:20:00.000,25.8333333333333,24,28.8333333333333,25.8333333333333,28.8333333333333,37,Isolated Thunderstorms,39.6666666666667,rain,0.183333333333333,0,91.5,11.8333333333333,275.666666666667,W,88.3333333333333,3.78333333333333,1002.19166666667,1.83333333333333,Isolated Thunderstorms,0.183333333333333
2019-09-06 09:25:00.000,25.9166666666667,24,28.9166666666667,25.9166666666667,28.9166666666667,37,Isolated Thunderstorms,40.3333333333333,rain,0.191666666666667,0,91.25,11.9166666666667,275.833333333333,W,88.1666666666667,3.84166666666667,1002.20583333333,1.91666666666667,Isolated Thunderstorms,0.191666666666667
2019-09-06 09:30:00.000,26,24,29,26,29,38,Scattered Thunderstorms,41,rain,0.2,0,91,12,276,W,88,3.9,1002.22,2,Scattered Thunderstorms,0.2
2019-09-06 09:35:00.000,26,24,29.0833333333333,26,29.0833333333333,38,Scattered Thunderstorms,41.5833333333333,rain,0.208333333333333,0,90.75,12.0833333333333,275.833333333333,W,87.9166666666667,3.95,1002.21166666667,2.33333333333333,Scattered Thunderstorms,0.208333333333333
2019-09-06 09:40:00.000,26,24,29.1666666666667,26,29.1666666666667,38,Scattered Thunderstorms,42.1666666666667,rain,0.216666666666667,0,90.5,12.1666666666667,275.666666666667,W,87.8333333333333,4,1002.20333333333,2.66666666666667,Scattered Thunderstorms,0.216666666666667
2019-09-06 09:45:00.000,26,24,29.25,26,29.25,38,Scattered Thunderstorms,42.75,rain,0.225,0,90.25,12.25,275.5,W,87.75,4.05,1002.195,3,Scattered Thunderstorms,0.225
2019-09-06 09:50:00.000,26,24,29.3333333333333,26,29.3333333333333,38,Scattered Thunderstorms,43.3333333333333,rain,0.233333333333333,0,90,12.3333333333333,275.333333333333,W,87.6666666666667,4.1,1002.18666666667,3.33333333333333,Scattered Thunderstorms,0.233333333333333
2019-09-06 09:55:00.000,26,24,29.4166666666667,26,29.4166666666667,38,Scattered Thunderstorms,43.9166666666667,rain,0.241666666666667,0,89.75,12.4166666666667,275.166666666667,W,87.5833333333333,4.15,1002.17833333333,3.66666666666667,Scattered Thunderstorms,0.241666666666667
2019-09-06 10:00:00.000,26,24,29.5,26,29.5,38,Scattered Thunderstorms,44.5,rain,0.25,0,89.5,12.5,275,W,87.5,4.2,1002.17,4,Scattered Thunderstorms,0.25
2019-09-06 10:05:00.000,26,24,29.5833333333333,26,29.5833333333333,38,Scattered Thunderstorms,45.0833333333333,rain,0.258333333333333,0,89.25,12.5833333333333,274.833333333333,W,87.4166666666667,4.25,1002.16166666667,4.33333333333333,Scattered Thunderstorms,0.258333333333333
2019-09-06 10:10:00.000,26,24,29.6666666666667,26,29.6666666666667,38,Scattered Thunderstorms,45.6666666666667,rain,0.266666666666667,0,89,12.6666666666667,274.666666666667,W,87.3333333333333,4.3,1002.15333333333,4.66666666666667,Scattered Thunderstorms,0.266666666666667
